system:index,0_cumulative_cost,10_cumulative_cost,11_cumulative_cost,12_cumulative_cost,13_cumulative_cost,14_cumulative_cost,15_cumulative_cost,16_cumulative_cost,17_cumulative_cost,18_cumulative_cost,19_cumulative_cost,1_cumulative_cost,20_cumulative_cost,21_cumulative_cost,22_cumulative_cost,23_cumulative_cost,24_cumulative_cost,25_cumulative_cost,26_cumulative_cost,27_cumulative_cost,28_cumulative_cost,29_cumulative_cost,2_cumulative_cost,30_cumulative_cost,31_cumulative_cost,32_cumulative_cost,33_cumulative_cost,34_cumulative_cost,35_cumulative_cost,36_cumulative_cost,37_cumulative_cost,38_cumulative_cost,39_cumulative_cost,3_cumulative_cost,40_cumulative_cost,41_cumulative_cost,42_cumulative_cost,43_cumulative_cost,44_cumulative_cost,45_cumulative_cost,46_cumulative_cost,47_cumulative_cost,48_cumulative_cost,49_cumulative_cost,4_cumulative_cost,50_cumulative_cost,51_cumulative_cost,52_cumulative_cost,53_cumulative_cost,54_cumulative_cost,55_cumulative_cost,56_cumulative_cost,57_cumulative_cost,58_cumulative_cost,59_cumulative_cost,5_cumulative_cost,60_cumulative_cost,61_cumulative_cost,62_cumulative_cost,63_cumulative_cost,64_cumulative_cost,65_cumulative_cost,66_cumulative_cost,67_cumulative_cost,68_cumulative_cost,69_cumulative_cost,6_cumulative_cost,70_cumulative_cost,71_cumulative_cost,72_cumulative_cost,73_cumulative_cost,74_cumulative_cost,75_cumulative_cost,76_cumulative_cost,77_cumulative_cost,78_cumulative_cost,79_cumulative_cost,7_cumulative_cost,80_cumulative_cost,81_cumulative_cost,82_cumulative_cost,83_cumulative_cost,8_cumulative_cost,9_cumulative_cost,.geo
758,,,14.546336766673889,45.000000000009045,45.000000000009045,,0.0,0.0,45.000000000009045,,20.89487768162383,20.89487768162383,0.0,45.000000000009045,104.47434045402305,0.0,45.000000000009045,50.89488966988071,62.684645033092835,14.546336766673889,0.0,14.546336766673889,104.47434045402305,15.000000000017767,20.89487768162383,20.89487768162383,,,104.47434045402305,104.99999999994733,,62.684645033092835,14.546336766673889,0.0,45.000000000009045,,,50.89488966988071,0.0,,,49.9875512149716,14.546336766673889,,,,49.9875512149716,43.63901030002167,,101.82435736671722,20.89487768162383,14.546336766673889,,,50.89488966988071,45.000000000009045,49.9875512149716,20.89487768162383,15.000000000017767,20.89487768162383,0.0,320.8949975544035,50.894865693189516,0.0,108.17289828166716,20.89487768162383,0.0,,43.63901030002167,0.0,0.0,,0.0,14.546336766673889,230.8949615947958,,0.0,0.0,14.546336766673889,50.89488966988071,,45.000000000009045,49.9875512149716,45.000000000009045,"{""type"":""Point"",""coordinates"":[104.81117199764806,14.127421872951386]}"
759,,,14.556491933402688,0.0,120.93182554610134,,45.000000000053305,0.0,43.66947580020806,,14.556491933402688,,,0.0,,110.90191307092817,0.0,,175.42673115891097,14.556491933402688,0.0,137.35388411819065,0.0,79.12791638457989,20.901948650969135,0.0,,,0.0,0.0,,146.3137472921056,15.000000000017767,0.0,0.0,120.93182554610134,,146.3137472921056,0.0,,,15.000000000017767,0.0,120.93182554610134,,,14.556491933402688,0.0,,,15.000000000017767,0.0,,,50.901936791172616,20.901948650969135,0.0,14.556491933402688,50.90196051058784,104.99999999994733,0.0,0.0,20.901948650969135,0.0,0.0,45.000000000053305,133.62277455979836,,75.00000000008885,0.0,50.01493251777451,,20.901948650969135,0.0,120.93182554610134,,146.3137472921056,0.0,0.0,179.15779327971208,140.9019012104485,20.901948650969135,0.0,20.901948650969135,"{""type"":""Point"",""coordinates"":[105.62276029395166,13.967504710525336]}"
760,,,20.903938019842723,0.0,50.90392619653355,,291.92043407198054,0.0,62.71180223618346,,0.0,,0.0,164.51952456938548,760.7599439776639,20.903938019842723,0.0,50.02263474458596,859.9402908195461,15.000000000017767,0.0,20.903938019842723,0.0,179.18645332988098,0.0,0.0,,,0.0,0.0,,200.90386707655193,0.0,0.0,14.559348362371617,0.0,,79.14133146932919,0.0,,,50.02263474458596,14.559348362371617,,,,50.90392619653355,0.0,45.000000000009045,242.71158940493535,104.51964280561751,0.0,,,104.51964280561751,45.000000000053305,14.559348362371617,133.63827162707884,14.559348362371617,62.71180223618346,0.0,0.0,,50.02263474458596,43.67804508711485,206.3272941954291,50.02263474458596,,43.67804508711485,15.000000000017767,0.0,,62.71180223618346,20.903938019842723,14.559348362371617,,72.79674181185808,,20.903938019842723,108.26002819407242,62.711825882623884,43.67804508711485,0.0,15.000000000017767,"{""type"":""Point"",""coordinates"":[105.41171627795399,13.922351344344232]}"
761,,,14.551180153556492,20.898249779837105,0.0,0.0,44.999999999964786,0.0,0.0,62.69476126665255,0.0,0.0,0.0,108.20533070117607,224.61477192962798,50.00061008695009,14.99999999997351,50.00061008695009,266.41128341644344,14.99999999997351,0.0,20.898249779837105,0.0,14.99999999997351,14.551180153556492,14.99999999997351,,,0.0,14.99999999997351,,14.551180153556492,0.0,0.0,20.898249779837105,0.0,,50.00061008695009,14.99999999997351,,,43.653540460669475,,0.0,,,20.898249779837105,44.999999999964786,,,20.898249779837105,50.00061008695009,,,14.99999999997351,0.0,79.10297039406308,79.10297039406308,14.99999999997351,14.99999999997351,50.00061008695009,50.00061008695009,14.551180153556492,,0.0,,218.26770230334736,14.551180153556492,44.999999999920526,0.0,0.0,43.653540460669475,0.0,14.99999999997351,50.89823785245774,,62.69476126665255,44.999999999964786,0.0,0.0,14.551180153556492,50.00061008695009,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.71802829673912,14.05126143435952]}"
762,43.65533849216325,50.00222609440479,20.898667099629286,50.89867901918174,108.20934408395578,79.10578508918029,79.10578508918029,79.10578508918029,164.49340701389707,50.89865517993097,50.89865517993097,50.89867901918174,14.55177949738775,0.0,,134.49322821939725,62.695989379154,15.000000000017767,990.2947752564675,134.99999999998286,14.55177949738775,150.00669020273128,236.29031209384598,0.0,0.0,0.0,,,288.0918156998817,45.000000000053305,,750.029212212736,,92.69595361973927,14.55177949738775,0.0,,43.65533849216325,14.55177949738775,0.0,,334.69092843991825,43.65533849216325,0.0,,,218.08820652442967,62.69601321840477,137.3129030787313,,45.000000000053305,72.75889748693875,,,374.4934904399001,0.0,0.0,176.2904789785346,43.65533849216325,229.88504009594044,0.0,0.0,194.49310901708336,45.000000000053305,43.65533849216325,,375.40197910579366,,80.89869093851723,0.0,43.65533849216325,,104.99999999999159,0.0,50.89867901918174,75.00000000004458,92.69595361973927,62.695989379154,0.0,0.0,150.00669020273128,62.695989379154,91.79957221318027,152.69604897564017,"{""type"":""Point"",""coordinates"":[104.45883216916998,14.041839976471424]}"
763,,,14.556032016641003,20.901628359261466,80.90160462767005,,0.0,0.0,50.90164022468568,0.0,0.0,,0.0,20.901628359261466,20.901628359261466,0.0,137.3498844923895,50.901616493545944,20.901628359261466,0.0,50.901616493545944,14.99999999997351,0.0,0.0,14.556032016641003,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,20.901628359261466,,14.556032016641003,0.0,,,0.0,14.99999999997351,20.901628359261466,,,14.556032016641003,0.0,0.0,,14.556032016641003,137.3498844923895,,,0.0,0.0,0.0,220.95644539115875,14.99999999997351,0.0,122.70480201691653,50.013692392543476,,14.556032016641003,0.0,,14.556032016641003,,0.0,0.0,0.0,,14.99999999997351,92.70483761483237,20.901628359261466,0.0,0.0,0.0,150.0410890431076,259.91822044691037,,14.99999999997351,0.0,14.556032016641003,"{""type"":""Point"",""coordinates"":[105.32219870487647,13.974670624637819]}"
764,0.0,20.905744431562553,0.0,0.0,15.000000000017767,,14.561941842943737,0.0,45.000000000009045,,0.0,43.68582552883121,0.0,0.0,499.018958758606,62.717245084568845,14.561941842943737,72.80970921471868,62.71722150455737,15.000000000017767,0.0,15.000000000017767,,,20.905744431562553,0.0,45.000000000009045,,14.561941842943737,0.0,,43.68582552883121,,0.0,0.0,,,0.0,0.0,0.0,50.02962811745003,72.80970921471868,,20.905744431562553,,,20.905744431562553,14.561941842943737,43.68582552883121,15.000000000017767,0.0,0.0,,,45.000000000009045,14.561941842943737,14.561941842943737,45.000000000053305,0.0,91.84112877045632,0.0,0.0,,92.71725687426822,20.905744431562553,80.90572085109895,50.02962811745003,79.15351180333751,0.0,0.0,,14.561941842943737,79.15351180333751,0.0,0.0,133.65265300300763,80.90572085109895,15.000000000017767,14.561941842943737,0.0,0.0,230.9058269562382,0.0,0.0,"{""type"":""Point"",""coordinates"":[104.63740210347464,13.881083286159486]}"
765,,,50.02194803411703,14.559093693659397,91.82948115416308,,14.559093693659397,14.999999999929253,43.67728108097819,,43.67728108097819,,0.0,72.79546846829699,,0.0,14.559093693659397,43.67728108097819,433.555120520932,50.02194803411703,,72.79546846829699,218.38640540489092,217.25170813233373,134.51886236549583,20.903760646798233,,,43.67728108097819,14.559093693659397,,20.903760646798233,14.999999999929253,14.999999999929253,14.999999999929253,0.0,,44.99999999987627,0.0,,,170.9037015114966,0.0,20.903760646798233,,,79.14013542143583,14.999999999929253,72.79546846829699,,44.99999999987627,14.559093693659397,,,74.99999999973478,50.02194803411703,0.0,79.14013542143583,0.0,44.99999999978776,0.0,,0.0,,20.903760646798233,50.903772473106315,120.94766854148187,,14.999999999929253,14.559093693659397,0.0,50.02194803411703,134.5186967935244,14.559093693659397,14.999999999929253,,162.7552253141463,160.15003063025335,14.999999999929253,44.99999999978776,0.0,0.0,0.0,14.559093693659397,"{""type"":""Point"",""coordinates"":[105.4121016228837,13.926206170902434]}"
766,1247.9830947925623,,72.79003146451787,50.019015892144566,150.05705951668958,15.000000000017767,350.90313353759274,45.000000000053305,218.12723103792587,,50.019015892144566,212.70908095748092,104.99999999994733,20.903003306337418,393.06616990839643,,104.51506389252522,284.5151349284231,2140.0269250568244,134.51507573235727,91.82497666210556,20.903003306337418,,80.90302698664632,20.903003306337418,43.67401887871072,,,14.558006292903572,191.86280291168555,,421.73952841342043,373.54567710447003,195.00000000005392,50.903015146628846,20.903003306337418,,50.90299146586811,0.0,,,170.9029441016987,0.0,314.51514676695194,,45.000000000053305,326.3204192430005,140.90305066614997,45.000000000009045,,170.9029441016987,15.000000000017767,,,218.1267337378403,20.903003306337418,14.558006292903572,302.7087138864854,50.90299146586811,194.51479155602513,105.00000000012437,14.558006292903572,300.8544252750307,14.558006292903572,50.019015892144566,612.1754858146958,229.93333237026008,,50.019015892144566,14.558006292903572,62.70902175926814,262.78518004896637,284.5146139328398,162.74708906413952,350.1332178063878,0.0,43.67401887871072,20.903003306337418,254.9999999999922,,,14.558006292903572,20.903003306337418,75.00000000008885,"{""type"":""Point"",""coordinates"":[105.0827909055079,13.943588944621354]}"
767,50.01841986968071,,62.70855993161274,50.01841986968071,188.12583375214632,,409.93026517328406,20.90284936283389,0.0,,20.90284936283389,50.01841986968071,272.7086428273491,15.000000000017767,137.36513139022117,62.70855993161274,295.6331239863874,15.000000000017767,,50.01841986968071,375.5080491387796,662.7087967482844,104.51419944060751,,50.90283751954118,120.93960923770135,,,75.00000000004458,137.36513139022117,,140.90289673399693,75.00000000008885,341.174124938149,108.24956088337436,,,375.5080491387796,122.70858361722264,,72.78892626711706,282.94298392445535,50.01841986968071,408.35905520719405,,,333.70262707233803,391.933495993639,,493.5410940872794,224.71184291076167,282.94298392445535,,,62.70853624517342,15.000000000017767,62.70853624517342,134.51414022306955,0.0,400.8881573572213,80.90282567599951,15.000000000017767,14.557785253423411,72.78892626711706,101.90449677396388,92.70850071497526,285.00000000002774,,134.51430602907703,0.0,0.0,0.0,15.000000000017767,20.90284936283389,62.70853624517342,,43.67335576027023,14.557785253423411,62.70853624517342,62.70853624517342,14.557785253423411,20.90284936283389,341.174124938149,133.62970192564447,"{""type"":""Point"",""coordinates"":[105.00735035866967,13.9471088219484]}"
768,,,0.0,74.9999999998233,105.00000000012437,0.0,15.000000000017767,14.555963860858347,0.0,0.0,0.0,20.90158089521334,0.0,137.34929178208012,20.90158089521334,0.0,20.90158089521334,79.12543633864672,50.01350861693003,0.0,43.66789158257504,20.90158089521334,0.0,50.01350861693003,43.66789158257504,0.0,,,0.0,0.0,,14.555963860858347,0.0,0.0,0.0,20.90158089521334,,14.555963860858347,0.0,,,43.66789158257504,15.000000000017767,62.70475455198565,,,0.0,14.555963860858347,0.0,,14.555963860858347,137.34929178208012,,,14.555963860858347,50.90159276159451,0.0,388.16868970101507,20.90158089521334,0.0,79.12543633864672,62.70473081901375,,0.0,0.0,50.01350861693003,14.555963860858347,,14.555963860858347,14.555963860858347,0.0,43.66789158257504,50.01350861693003,14.555963860858347,50.01350861693003,,72.77981930429173,0.0,14.555963860858347,313.5231319465829,,14.555963860858347,14.555963860858347,0.0,"{""type"":""Point"",""coordinates"":[105.36381872531148,13.975802292184214]}"
769,,,0.0,0.0,62.70312817756307,,44.99999999978776,0.0,14.999999999929253,,14.999999999929253,0.0,14.55519675288778,,,104.50528092759126,14.55519675288778,80.90107043660187,80.90107043660187,14.999999999929253,14.55519675288778,20.90104668463167,0.0,20.90104668463167,14.55519675288778,104.99999999977031,,,14.55519675288778,0.0,,50.90105856066856,0.0,0.0,0.0,0.0,,44.99999999978776,44.99999999978776,,92.7031638060067,44.99999999978776,0.0,14.55519675288778,,,14.55519675288778,0.0,,188.10923013765262,44.99999999978776,14.999999999929253,,,74.99999999973478,43.665590258663336,14.55519675288778,50.01144019040723,74.99999999973478,44.99999999978776,14.55519675288778,0.0,43.665590258663336,50.90103480815824,0.0,0.0,14.55519675288778,,50.01144019040723,14.999999999929253,79.12183369618279,108.23222720195835,140.90099917785307,0.0,0.0,,,14.55519675288778,146.30743367668762,208.2549251640241,206.3070536304366,74.99999999973478,50.01144019040723,,"{""type"":""Point"",""coordinates"":[104.96542965555605,13.988078928660904]}"
770,135.00000000002714,,14.99999999997351,20.90175886756933,248.11604333892896,,44.999999999920526,14.99999999997351,415.32873808317174,104.50874688450065,14.556219418475662,929.7611741827583,50.014197704520654,20.90175886756933,517.1344267932785,91.81766950654452,50.014197704520654,79.12663654147198,200.9016876844557,44.999999999964786,44.999999999964786,75.00000000000033,0.0,14.99999999997351,50.014197704520654,14.99999999997351,,,14.556219418475662,43.66865825542698,,427.13223209172634,14.556219418475662,44.999999999920526,20.90175886756933,72.7810970923783,,373.52544576840256,14.99999999997351,,,14.99999999997351,14.556219418475662,182.70512237500645,,,74.99999999991181,50.014197704520654,0.0,768.1365660044071,20.90175886756933,44.999999999920526,,,50.014197704520654,134.5086875671125,43.66865825542698,399.36346374793646,104.50884179001699,44.999999999964786,14.99999999997351,14.556219418475662,,14.556219418475662,14.556219418475662,44.999999999920526,415.32873808317174,,44.999999999964786,14.556219418475662,0.0,,44.999999999964786,43.66865825542698,229.91964411419445,,43.66865825542698,91.81766950654452,44.999999999964786,105.00000000003587,,44.999999999964786,14.99999999997351,254.508450286652,"{""type"":""Point"",""coordinates"":[105.1703778201639,13.97168273764282]}"
771,0.0,,0.0,0.0,20.90069030054668,,50.01006027244136,0.0,0.0,14.99999999997351,0.0,0.0,0.0,0.0,254.99999999994796,262.7424189340576,0.0,133.6128690049504,,122.70198772072487,0.0,20.90069030054668,254.5031068849434,104.99999999994735,0.0,0.0,,,14.554684985947338,0.0,79.11943024433603,189.21090481731537,50.01006027244136,0.0,0.0,43.66405495784201,,104.5034039712358,0.0,0.0,,0.0,0.0,14.554684985947338,,,20.90069030054668,0.0,74.99999999991181,480.71443900533245,14.99999999997351,14.554684985947338,0.0,,20.90069030054668,43.66405495784201,0.0,0.0,189.21090481731537,135.00000000002714,0.0,0.0,,20.90069030054668,0.0,50.9007021831206,262.7417955035101,0.0,165.00000000001842,0.0,0.0,,79.11943024433603,0.0,14.554684985947338,,0.0,0.0,0.0,0.0,,122.70198772072487,0.0,0.0,"{""type"":""Point"",""coordinates"":[104.55729046440189,13.995974220927552]}"
772,,,0.0,14.552412660233806,164.99999999997416,,0.0,14.99999999997351,50.00393329743491,,0.0,14.552412660233806,0.0,,,0.0,74.99999999991181,20.899107976967304,62.69733584242327,0.0,79.10875861790252,14.552412660233806,,122.69735966482261,14.552412660233806,0.0,,,,0.0,,0.0,0.0,0.0,20.899107976967304,371.6968539389766,,14.552412660233806,0.0,,,14.552412660233806,0.0,0.0,,0.0,0.0,0.0,,133.60024913075003,14.552412660233806,0.0,,,14.552412660233806,14.552412660233806,14.99999999997351,0.0,20.899107976967304,0.0,176.2935652485345,134.4955994417644,133.60041285114085,0.0,14.552412660233806,0.0,0.0,,0.0,104.49549223782508,0.0,,14.99999999997351,72.76206330116904,120.90689423323178,,14.99999999997351,0.0,220.91488881254372,588.120485987882,164.49561135263863,50.89911988843568,62.69731201919535,14.552412660233806,"{""type"":""Point"",""coordinates"":[104.91092462446244,14.031866344891379]}"
773,164.99999999997416,,14.547128570057534,14.547128570057534,445.22309410118254,0.0,75.00000000000033,0.0,262.64451022476277,,20.89542891718161,62.68627477307679,0.0,14.547128570057534,,43.6413857101726,80.89545287345678,50.89544089541168,,14.547128570057534,80.89545287345678,528.1938384271556,44.999999999964786,188.05866859582534,14.547128570057534,0.0,,,14.547128570057534,49.98968605729668,,20.89542891718161,14.547128570057534,74.99999999991181,14.547128570057534,162.6654733037896,,14.99999999997351,0.0,,,14.547128570057534,0.0,468.80521700384384,,75.00000000000033,49.98968605729668,14.547128570057534,140.89538100196722,0.0,14.547128570057534,14.547128570057534,,,0.0,49.98968605729668,14.547128570057534,546.1829767474121,20.89542891718161,14.547128570057534,108.17820033752682,14.547128570057534,200.8953570429676,14.547128570057534,79.08394319741174,,62.68627477307679,,14.547128570057534,20.89542891718161,14.99999999997351,,14.547128570057534,14.547128570057534,43.6413857101726,437.210681624981,170.89548880642997,0.0,49.98968605729668,44.999999999964786,14.547128570057534,14.547128570057534,74.99999999991181,296.2681701098272,"{""type"":""Point"",""coordinates"":[105.3107190352932,14.114811424080886]}"
774,,,20.897951531635705,0.0,14.55075180937611,,15.000000000017767,0.0,14.55075180937611,92.69387845966988,0.0,,0.0,,595.2627892431151,0.0,15.000000000017767,15.000000000017767,,20.897951531635705,14.55075180937611,50.89796346417168,0.0,441.0134135711862,,0.0,,,0.0,0.0,,50.897939598922136,0.0,0.0,0.0,149.9983773836642,,108.20246238789235,0.0,,,0.0,0.0,,,,0.0,0.0,,218.26127714064162,62.69386652740755,0.0,,,0.0,0.0,0.0,79.10095876914014,0.0,0.0,0.0,62.69386652740755,15.000000000017767,0.0,0.0,0.0,509.2763133281636,,0.0,0.0,92.69380686372932,20.897951531635705,0.0,15.000000000017767,101.85526266563276,,110.89791573281252,49.999455150387924,14.55075180937611,0.0,120.89687376491199,15.000000000017767,14.55075180937611,0.0,"{""type"":""Point"",""coordinates"":[105.70024956751199,14.0579292354427]}"
775,,,14.54162357623458,0.0,14.54162357623458,14.99999999997351,44.999999999920526,104.45793573504801,,,0.0,14.54162357623458,14.54162357623458,14.54162357623458,,91.7579908432298,20.89159678512168,62.67480240275831,,44.999999999964786,92.67474216475166,,43.62487072870374,101.79136503364205,0.0,,,,0.0,0.0,,91.75804955522747,43.62487072870374,0.0,14.54162357623458,,,134.45787549614343,50.891584737490675,,,43.62487072870374,0.0,,,,14.54162357623458,49.97484393759084,,,14.54162357623458,14.99999999997351,,,44.999999999964786,0.0,14.99999999997351,358.8409333584915,0.0,92.67474216475166,179.00762844955815,146.2410690664398,43.62487072870374,14.54162357623458,218.0245758680774,50.891584737490675,49.97484393759084,,14.54162357623458,43.62487072870374,14.54162357623458,,20.89159678512168,104.45803211499671,104.45803211499671,104.45803211499671,79.05809109006,91.7579908432298,104.45803211499671,104.45803211499671,49.97484393759084,43.62487072870374,0.0,0.0,"{""type"":""Point"",""coordinates"":[104.72325501026798,14.200987900412029]}"
776,,,137.37193111047546,15.000000000017767,194.51674476623745,,254.51707609923395,0.0,134.51686310462958,,133.6341512353092,,14.558567148665764,0.0,435.00000000002836,218.1302494503061,14.558567148665764,20.903393921149334,,206.3238876096777,14.558567148665764,0.0,362.83234617177163,14.558567148665764,120.94437056287055,15.000000000017767,,,0.0,20.903393921149334,,140.9033465865191,,45.000000000053305,20.903393921149334,,,332.71030008483893,14.558567148665764,,,284.51708793078046,20.903393921149334,305.729910121981,,,62.7101699301108,0.0,91.82727024649067,15.000000000017767,188.13073461709584,15.000000000017767,,,162.75105494174872,435.00000000002836,14.558567148665764,20.903393921149334,230.90331108329917,15.000000000017767,0.0,0.0,43.67570144599729,0.0,20.903393921149334,,162.7512855326407,14.558567148665764,15.000000000017767,15.000000000017767,459.1371601068518,122.71009892904084,206.32348527471737,14.558567148665764,75.00000000004458,,560.9036068841517,,15.000000000017767,20.903393921149334,370.3090054891276,165.00000000001842,14.558567148665764,20.903393921149334,"{""type"":""Point"",""coordinates"":[105.58838720219654,13.934526523936855]}"
777,,,0.0,50.018924205855555,0.0,,14.557972290372502,75.00000000004458,0.0,,0.0,,0.0,296.3210231393672,15.000000000017767,14.557972290372502,75.00000000008885,,,0.0,164.51473234930705,43.673916871117505,,0.0,,224.7145916903256,,,0.0,0.0,,0.0,0.0,0.0,91.82483761164013,,,14.557972290372502,0.0,,,0.0,0.0,0.0,,,14.557972290372502,131.0217506133525,20.902979625110547,134.5149573285151,14.557972290372502,14.557972290372502,,,0.0,0.0,120.94083987754368,194.5149810083646,101.90580603260752,14.557972290372502,188.12700607441147,79.13486878660056,79.13486878660056,14.557972290372502,43.673916871117505,43.673916871117505,15.000000000017767,,14.557972290372502,0.0,0.0,131.0217506133525,137.36675794809057,0.0,91.82489529679867,,62.70892703439242,0.0,108.25081336734557,92.70889151136134,45.000000000053305,110.90294410162764,14.557972290372502,,"{""type"":""Point"",""coordinates"":[104.8531690865726,13.943968690422718]}"
778,,,74.99999999991181,0.0,140.89434998422826,,191.74461681970402,0.0,20.89430199085437,,14.99999999997351,20.89430199085437,0.0,14.54550981182219,191.74431399418285,,0.0,49.98532161449875,162.65359719605965,14.99999999997351,0.0,50.89431398948827,44.999999999964786,162.65359719605965,162.65336331565516,0.0,,,14.99999999997351,14.54550981182219,,44.999999999920526,50.89431398948827,44.999999999920526,0.0,0.0,,44.999999999964786,0.0,,,74.99999999991181,14.54550981182219,50.89431398948827,,,50.89428999192959,0.0,,,49.98532161449875,0.0,,,50.89431398948827,14.99999999997351,14.99999999997351,50.89431398948827,162.65359719605965,149.95597684218313,0.0,14.54550981182219,14.99999999997351,14.99999999997351,0.0,74.99999999991181,0.0,,44.999999999920526,0.0,20.89430199085437,,14.99999999997351,0.0,14.99999999997351,14.54550981182219,50.89431398948827,44.999999999920526,14.54550981182219,,44.999999999920526,14.54550981182219,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.5429322365217,14.140260496865245]}"
779,,,0.0,20.904056241341365,657.7806318517488,0.0,326.32857099534306,0.0,162.75817054600566,101.91662670875083,15.000000000017767,110.90409170354093,140.90410352382295,175.44753627930322,524.8759707093061,0.0,14.559518101250118,75.00000000004458,384.4869641426541,15.000000000017767,278.1359978423101,80.90407988307342,80.90403259885068,62.71218054497909,104.52023392180058,14.559518101250118,,,15.000000000017767,20.904056241341365,,140.90400895537073,162.75817054600566,20.904056241341365,15.000000000017767,865.3561061138475,,427.17803785730234,72.79759050625059,,,15.000000000017767,14.559518101250118,1074.3926389434205,,,20.904056241341365,133.63920223390312,,,15.000000000017767,133.63920223390312,,,15.000000000017767,0.0,14.559518101250118,1382.7105958819986,284.9999999999835,72.79759050625059,122.71208597477141,14.559518101250118,14.559518101250118,14.559518101250118,15.000000000017767,500.9038670765532,20.904056241341365,,14.559518101250118,50.904044420204656,146.32850007680298,,50.904044420204656,189.27373531625153,315.00000000001904,,0.0,15.000000000017767,0.0,62.712156902851845,,14.559518101250118,134.5201748150741,72.79759050625059,"{""type"":""Point"",""coordinates"":[105.24613523248284,13.919510616705082]}"
780,120.88287361519727,,15.000000000017767,162.6756107211464,160.03297700899472,,0.0,122.6889680985195,229.8601557511523,0.0,0.0,15.000000000017767,108.18706534290747,149.9797785259236,0.0,0.0,15.000000000017767,137.28397025363378,0.0,15.000000000017767,92.68900398477399,20.896350610728547,0.0,0.0,14.548452455363156,0.0,,,14.548452455363156,108.18706534290747,,0.0,120.88287361519727,20.896350610728547,165.00000000001842,195.47778007508643,,0.0,108.18706534290747,164.48158558534038,,49.993255521454856,212.68886043570146,45.000000000009045,,,75.00000000008885,165.00000000006264,0.0,0.0,14.548452455363156,189.12988191972104,72.74226227681578,,108.18706534290747,49.993255521454856,218.22678683044737,517.0287834607484,0.0,75.00000000008885,75.00000000008885,108.18706534290747,0.0,43.64535736608947,166.3808751643601,130.9360720982684,0.0,,0.0,266.27460977068813,0.0,,14.548452455363156,137.28397025363378,266.27460977068813,,62.68906379374465,0.0,62.689039870378046,278.06738276035355,,120.88287361519727,101.83916718754209,50.8963625723231,"{""type"":""Point"",""coordinates"":[104.55029694413831,14.094043791806996]}"
781,,,0.0,0.0,15.000000000017767,20.89588393958379,0.0,0.0,0.0,,0.0,14.547782154542414,0.0,14.547782154542414,0.0,0.0,0.0,0.0,14.547782154542414,0.0,0.0,14.547782154542414,,14.547782154542414,0.0,0.0,,,0.0,0.0,,14.547782154542414,0.0,0.0,0.0,0.0,,0.0,14.547782154542414,,,0.0,0.0,14.547782154542414,,,14.547782154542414,14.547782154542414,43.64334646362724,,14.547782154542414,14.547782154542414,,,14.547782154542414,14.547782154542414,0.0,14.547782154542414,0.0,14.547782154542414,0.0,43.64334646362724,0.0,0.0,0.0,140.89593181843148,0.0,,0.0,14.547782154542414,20.89588393958379,,0.0,14.547782154542414,20.89588393958379,49.99144824866862,0.0,0.0,14.547782154542414,164.47949151681217,0.0,0.0,0.0,0.0,"{""type"":""Point"",""coordinates"":[105.23026494660638,14.104681650834252]}"
782,,,92.68541213630162,182.68544808538576,301.63712544966234,,50.895117405810154,110.89509343727374,50.89514137343039,,110.89516534022295,15.000000000017767,134.99999999998286,134.99999999998286,0.0,91.77879680641942,110.89509343727374,45.000000000053305,14.546698326819172,49.988526043331454,110.89509343727374,104.99999999999159,,0.0,79.0819226969698,92.68541213630162,,,122.68530428054197,80.89510542167869,,0.0,15.000000000017767,50.89514137343039,110.89509343727374,,,43.64009498045752,92.6853402331924,,,45.000000000053305,45.000000000053305,0.0,,,110.89516534022295,134.99999999998286,79.0819226969698,0.0,15.000000000017767,104.99999999999159,,,0.0,43.64009498045752,72.73349163409586,170.89506946793395,20.89512938969311,91.77879680641942,206.26603754586412,218.05636822614983,49.988526043331454,75.00000000004458,134.4755390920557,0.0,0.0,14.546698326819172,62.68540015278108,110.89509343727374,0.0,,122.68530428054197,164.47571884932637,229.8467228725386,182.68544808538576,50.895117405810154,0.0,182.68523237333588,237.24554954003133,146.2657978714064,92.68541213630162,110.89509343727374,91.77879680641942,"{""type"":""Point"",""coordinates"":[105.25739809753742,14.121746349666276]}"
783,14.558363241698153,,0.0,14.558363241698153,349.93611419823736,,0.0,0.0,0.0,,14.558363241698153,0.0,0.0,14.558363241698153,0.0,0.0,20.903251906767064,,445.35392119802634,14.558363241698153,0.0,224.72033729054118,14.558363241698153,133.6328706952003,,14.558363241698153,,,14.558363241698153,20.903251906767064,,14.558363241698153,20.903251906767064,0.0,14.558363241698153,,,75.00000000004458,0.0,,,15.000000000017767,0.0,302.7098622340072,,,62.70974388435749,0.0,20.903251906767064,371.78117571850254,45.000000000053305,20.903251906767064,,,0.0,137.3701578403523,14.558363241698153,0.0,230.90316905060808,101.90854269188706,14.558363241698153,80.90322823470177,140.90329924839168,50.9032637425291,20.903251906767064,301.7416948068099,0.0,,0.0,14.558363241698153,0.0,14.558363241698153,289.93609053009175,0.0,165.00000000001842,,15.000000000017767,14.558363241698153,20.903251906767064,14.558363241698153,,14.558363241698153,14.558363241698153,0.0,"{""type"":""Point"",""coordinates"":[105.02047469861101,13.937873690155264]}"
